This worksheet includes one table, with columns A through AX. Blank cells within the table indicate that there is no data for that element.  The table includes data, organized by district, such as county and district codes and names.  The table also includes basic information about the district such as address, website, and contacts. Districts with county code 80 are charter districts and the county name listed is the host county. District 1431 is a state agency that is in Mercer County.
New Jersey School Directory
Public School Districts
County Code,County Name,District Code,District Name,Chrt Sch Code,Supt. Title,Supt. First Name,Supt. Last Name,Supt. Title 2,Supt. EMail,Address1,Address2,City,State,Zip,Mailing Address1,Mailing Address2,Mailing Address3,Mailing City,Mailing State,Mailing Zip,Mailing Zip+4,Phone,BA Title1,BA First Name,BA Last Name,BA Email,BA Title2,SEC Title1,SEC First Name,SEC Last Name,SEC Title2,HIB Title1,HIB First Name,HIB Last Name,HIB Title2,State Testing Coor. Title1,State Testing Coor. First Name,State Testing Coor. Last Name,State Testing Coor. Title2,PARCC IT Con. Title1,PARCC IT Con. First Name,PARCC IT Con. Last Name,PARCC IT Con. Title2,School Safety Specialist Title1,School Safety Specialist First Name,School Safety Specialist Last Name,School Safety Specialist Title2,Website,NCES ID
="19",HUNTERDON,="2308","Hunterdon County Vocational School District",="","Dr.","Todd","Bonsall","Chief School Administrator",tbonsall@hcvsd.org,10 Junction Road, ,Flemington,NJ,="08822",10 Junction Road,,,Flemington,NJ,="08822",="",908-788-1119 x2201,"Mrs.","Ashley","Sanguiliano",asanguiliano@hcvsd.org,School Business Administrator,Mrs.,Jennifer,Calvelli,"Supervisor of Special Services","Mrs.","Jennifer","Calvelli","Anti-Bullying Coordinator","Mrs.","Jane","Griesinger","Dist. Coordinator of State Testing","","","","","Mrs.","Ashley","Sanguiliano","School Safety Specialist",www.hcpolytech.org,="3400050"
="19",HUNTERDON,="2450","Kingwood Township School District",="","Dr.","Rick","Falkenstein","Superintendent",rfalkenstein@kingwoodschool.org,880 COUNTY RD 519, ,Frenchtown,NJ,="08825",880 COUNTY RD 519,,,Frenchtown,NJ,="08825",="0855",908-996-2941,"Mrs.","Michele","McCann",mmccann@kingwoodschool.org,B. A. / Board Secretary,Mr.,David,Moscowitz,"Supervisor of Special Education Services","Mr.","Christopher","Keri","Anti-Bullying Coordinator","Dr.","Rick","Falkenstein","Dist. Coordinator of State Testing","Ms.","Denise","Donnelly","LEA Assessment IT Contact","Mr.","Christopher","Keri","School Safety Specialist",WWW.KINGWOODSCHOOL.ORG,="3408010"
="19",HUNTERDON,="2590","Lebanon Borough School District",="","Mr.","Bruce","Arcurio","Chief School Administrator",barcurio@lebanonschool.org,6 Maple Street, ,Lebanon,NJ,="08833",6 Maple Street,,,Lebanon,NJ,="08833",="",908-236-2448,"Mrs.","Patricia","Duell",tduell@lebanonschool.org,School Business Administrator,Ms.,Kelly,Heller,"Special Ed. Coordinator","Mrs.","Kelly","Heller","Anti-Bullying Coordinator","Mr.","Bruce","Arcurio","Dist. Coordinator of State Testing","Mr.","Bruce","Arcurio","LEA Assessment IT Contact","Mr.","Bruce","Arcurio","School Safety Specialist",www.lebanonschool.org,="3408430"
="19",HUNTERDON,="2600","Lebanon Township School District",="","Dr.","Harold","Abraham","Chief School Administrator",habraham@lebtwpk8.org,70 Bunnvale Road, ,Califon,NJ,="07830",70 Bunnvale Road,,,Califon,NJ,="07830",="",908-832-2175,"Mrs.","Michele","LaFevre",mlafevre@lebtwpk8.org,Business Administrator,Mrs.,Colleen,Andrade,"Director of Special Education","Dr.","Harold","Abraham","Anti-Bullying Coordinator","Mrs.","Colleen","Bollette","Dist. Coordinator of State Testing","Mr.","Michael","Codis","LEA Assessment IT Contact","Dr.","Harold","Abraham","School Safety Specialist",www.lebtwpk8.org,="3408460"
="19",HUNTERDON,="3180","Milford Borough School District",="","Dr.","Erik","Falkenstein","Superintendent",rfalkenstein@milfordpublicschool.com,7 Hillside Avenue, ,Milford,NJ,="08848",7 Hillside Avenue,,,Milford,NJ,="08848",="",908-995-4349,"Mrs.","Michele","McCann",milfordsba@milfordpublicschool.com,School Business Administrator,Mr.,David,Moscowitz,"Special Ed. Coordinator","Mrs.","Jennifer","Petronzi","Anti-Bullying Coordinator","Mrs.","Nicole","Petrozziello","Dist. Coordinator of State Testing","Mrs.","Nicole","Petrozziello","LEA Assessment IT Contact","Mrs.","Nicole","Petrozello","School Safety Specialist",www.milfordpublicschool.com,="3410170"
="19",HUNTERDON,="3660","North Hunterdon-Voorhees Regional High School District",="","Dr.","Richard","Bergacs","Superintendent",rbergacs@nhvweb.net,1445 State Route 31, ,Annandale,NJ,="08801",1445 State Route 31,,,Annandale,NJ,="08801",="",908-735-2846 x5101,"Mrs.","Kathryn","Blew",kblew@nhvweb.net,Business Administrator,Ms.,Jennifer,Komoroski,"Director of Special Education","Ms.","Jennifer","Komoroski","Anti-Bullying Coordinator","Mr.","Richard","Broan","Dist. Coordinator of State Testing","Mr.","Guillermo","Vargas-Dellacasa","LEA Assessment IT Contact","Mr.","Shane","Berry","School Safety Specialist",http://www.nhvweb.net,="3411610"
="19",HUNTERDON,="4350","Readington Township School District",="","Dr.","Jonathan","Hart","Superintendent",jhart@readington.k12.nj.us,52  Readington Road, ,Whitehouse Station,NJ,="08889",52 Readington Road,PO Box 807,,Whitehouse Station,NJ,="08889",="",908-534-2195 x1,"Mr.","Jason","Bohm",jbohm@readington.k12.nj.us,Business Administrator,Mrs.,Rebecca,Burns,"Director of Student Services","Mr.","Anthony","Tumolo","Anti-Bullying Coordinator","Ms.","Sarah","Pauch","Dist. Coordinator of State Testing","Mr.","James","Belske","LEA Assessment IT Contact","Mr.","Anthony","Tumolo","School Safety Specialist",www.readington.k12.nj.us,="3413710"
="19",HUNTERDON,="1376","South Hunterdon Regional School District",="","Mr.","Anthony","Suozzo","Chief School Administrator",anthony.suozzo@shrsd.org,301 Mt. Airy-Harbourton Rd, ,Lambertville,NJ,="08530-3210",301 Mt. Airy-Harbourton Rd,,,Lambertville,NJ,="08530",="3210",609-397-1888 x1222,"Dr.","Peter","Lutchko",peter.lutchko@shrsd.org,B. A. / Board Secretary,Dr.,James,Nesmith,"Supervisor of Special Education Services","Mr.","Anthony","Suozzo","Anti-Bullying Coordinator","Dr.","David","Miller","Dist. Coordinator of State Testing","Mr.","Vincent","Cifelli","LEA Assessment IT Contact","Mr.","Anthony","Suozzo","School Safety Specialist",www.shrsd.org,="3400769"
="19",HUNTERDON,="5180","Tewksbury Township School District",="","Dr.","Jennifer","Shouffler","Superintendent",jshouffler@tewksburyschools.org,173 Old Turnpike Road, ,Califon,NJ,="07830",173 Old Turnpike Road,,,Califon,NJ,="07830",="",908-439-2010 x 4224,"Ms.","Heather","Goguen",hgoguen@tewksburyschools.org,B. A. / Board Secretary,Ms.,Lori,Lopez-Lopez,"Special Ed. Coordinator","Ms.","Megan","Verderamo","Anti-Bullying Coordinator","Mrs.","Megan","Verderamo","Dist. Coordinator of State Testing","","","","","Mrs.","Megan","Verderamo","School Safety Specialist",www.tewksburyschools.org,="3416170"
="19",HUNTERDON,="5270","Union Township School District",="","Dr.","Barbara","Popp","Interim Superintendent",bpopp@uniontwpschool.org,149 Perryville Road, ,Hampton,NJ,="08827",149 Perryville Road,,,Hampton,NJ,="08827",="",908-238-6003,"Mrs.","Eva","Preuett",epreuett@uniontwpschool.org,B. A. / Board Secretary,Mr.,Steven,Fiedeldey,"Director of Special Education","Mr.","Steven","Fiedeldey","Anti-Bullying Coordinator","Mrs.","Laura","LoPiccolo","Dist. Coordinator of State Testing","Mrs.","Sandy","Ballance","LEA Assessment IT Contact","Mr.","Steven","Fiedeldey","School Safety Specialist",www.uniontwpschool.org,="3416440"
="80",MERCER,="7895","Achievers Early College Prep Charter School",="920","Ms.","Nava","Coppin","Interim Superintendent",ncoppin@achieversecp.org,544 Chestnut Avenue, ,Trenton,NJ,="08611",544 Chestnut Avenue,,,Trenton,NJ,="08611",="",609-429-0279,"Mr.","Joshua","Solow",jsolow@sboffice.com,Business Administrator,Ms.,Maria,Hocker,"Special Ed. Coordinator","Ms.","Abigael","Bocicaut","Anti-Bullying Coordinator","Ms.","Myra","Bellamy","Dist. Coordinator of State Testing","","","","","Ms.","Jennifer","Miller","School Safety Specialist",http://achieversecp.org/,=""
="21",MERCER,="3105","Area Vocational Technical School District of Mercer County",="","Dr.","Charles","Powell","Superintendent",mcarey@mcts.edu,1085 Old Trenton Rd, ,Trenton,NJ,="08690-1229",1085 Old Trenton Rd,,,Trenton,NJ,="08690",="1229",6092504168,"Ms.","Anisah","Coppin",acoppin@mcts.edu,B. A. / Board Secretary,Mr.,Ryan,Haimer,"Special Ed. Coordinator","Mr.","Michael","Orfe","Anti-Bullying Coordinator","Mr.","Ryan","Haimer","Dist. Coordinator of State Testing","","","","","Mr.","Steven","Middleton","School Safety Specialist",www.mcts.edu,="3409950"
="21",MERCER,="1245","East Windsor Regional School District",="","Mr.","Mark","Daniels","Superintendent",mdaniels@ewrsd.k12.nj.us,25A LESHIN LANE, ,HIGHTSTOWN,NJ,="08520",25A LESHIN LANE,,,HIGHTSTOWN,NJ,="08520",="",609-443-7717 X2020,"Mr.","Paul","Todd",ptodd@ewrsd.k12.nj.us,B. A. / Board Secretary,Mr.,David,Roe,"Director of Student Services","Mrs.","Lauren","O'Brien","Anti-Bullying Coordinator","Mr.","Christopher","Gabbai","Dist. Coordinator of State Testing","","","","","Mr.","Paul","Todd","School Safety Specialist",www.ewrsd.org,="3404320"
="21",MERCER,="1430","Ewing Township School District",="","Dr.","David","Gentile","Superintendent",dgentile@ewingboe.org,220 Ewingville Road, ,Ewing,NJ,="08638",220 Ewingville Road,,,Ewing,NJ,="08638",="",609-538-9800 x1102,"Mr.","Dennis","Nettleton",djn@ewingboe.org,Business Administrator,Dr.,Maria,Petsos,"Director of Student Personnel Services","Mrs.","Kelly","Kawalek","Anti-Bullying Coordinator","Mrs.","Kelly","Kawalek","Dist. Coordinator of State Testing","Dr.","David","Gentile","LEA Assessment IT Contact","Dr.","David","Gentile","School Safety Specialist",www.ewing.k12.nj.us,="3404920"
="80",MERCER,="6017","Foundation Academy Charter School",="932","Mrs.","Sheria","McRae","Lead of Charter School (District Level)",smcrae@foundationacademy.org,363 West State St, ,Trenton,NJ,="08618",363 West State St,,,Trenton,NJ,="08618",="",609-920-9200,"Ms.","Diana","Ubaldo",dubaldo@foundationacademy.org,School Business Administrator,Ms.,DeAnna,Chestnut,"Special Ed. Coordinator","Ms.","Shea","Lightfoot","Anti-Bullying Coordinator","Ms.","Jaclyn","Nelson","Dist. Coordinator of State Testing","Mr.","Damien","Castagne","LEA Assessment IT Contact","Mrs.","Johanna","Soto","School Safety Specialist",www.foundationacademies.org,="3400717"
="21",MERCER,="1950","Hamilton Township Public School District",="","Dr.","Scott","Rocco","Superintendent",srocco@htsdnj.org,90 Park Avenue, ,Hamilton,NJ,="08690",90 Park Avenue,,,Hamilton,NJ,="08690",="",609-631-4100 x3058,"Ms.","Katherine","Attwood",kattwood@htsdnj.org,B. A. / Board Secretary,Ms.,Marta,Audino,"Director of Special Education","Dr.","James","Altobello","Anti-Bullying Coordinator","Mr.","Kevin","Bobetich","Dist. Coordinator of State Testing","Mr.","James","O'Boyle","LEA Assessment IT Contact","Dr.","James","Altobello","School Safety Specialist",www.htsdnj.org,="3406540"
="21",MERCER,="2280","Hopewell Valley Regional School District",="","Dr.","Rosetta","Treece","Superintendent",rosettatreece@hvrsd.org,425 South Main St, ,Pennington,NJ,="08534",425 South Main St,,,Pennington,NJ,="08534",="",609-737-4002 x2101,"Mr.","Robert","Colavita",robertcolavita@hvrsd.org,B. A. / Board Secretary,Ms.,Paulette,DiNardo,"Director of Student Services","Ms.","Corrine","Rutt","Anti-Bullying Coordinator","Mr.","Dan","Umstead","Dist. Coordinator of State Testing","Mr.","Dennis","Schmidt","LEA Assessment IT Contact","Ms.","Tana","Smith","School Safety Specialist",www.hvrsd.org,="3407530"
="80",MERCER,="6810","International Charter School of Trenton",="940","Mrs.","April","Nixon","Lead of Charter School (District Level)",anixon@internationalcs.org,105 Grand Street, ,Trenton,NJ,="08611-2417",105 Grand Street,,,Trenton,NJ,="08611",="2417",609-394-3111,"Mr.","Peter","Lanzi",Planzi@internationalcs.org,School Business Administrator,Ms.,Julie,Gannon,"Supervisor of Special Education Services","","April","Nixon","Anti-Bullying Coordinator","","April","Nixon","Dist. Coordinator of State Testing","","April","Nixon","LEA Assessment IT Contact","","April","Nixon","School Safety Specialist",Internationalcs.org,="3400041"
="21",MERCER,="2580","Lawrence Township Public School District",="","Dr.","Robyn","Klim","Chief School Administrator",rklim@ltps.org,2565 Princeton Pike, ,Lawrenceville,NJ,="08648",2565 Princeton Pike,,,Lawrenceville,NJ,="08648",="",609-671-5404,"Mr.","Thomas","Eldridge",teldridge@ltps.org,B. A. / Board Secretary,Ms.,Vanessa,Bekarciak,"Director of Student Services","Ms.","Alyson","Fischer","Anti-Bullying Coordinator","Ms.","Alyson","Fischer","Dist. Coordinator of State Testing","Mr.","Steven","Prentiss","LEA Assessment IT Contact","Dr.","Clifford","Williams","School Safety Specialist",www.ltps.org,="3408400"
="21",MERCER,="3103","Mercer County Special Services School District",="","","Kristen","Taylor","Interim Superintendent",ktaylor@mcsssd.us,1020 Old Trenton Road,2nd Floor ,Hamilton,NJ,="08690",1020 Old Trenton Road,2nd Floor,,Hamilton,NJ,="08690",="",609-631-2102,"","Udaya","Batchu",ubatchu@mcsssd.us,B. A. / Board Secretary,,Kristen,Taylor,"Assistant Superintendent","","Jon","Korellis","Anti-Bullying Coordinator","","Kristen","Taylor","Dist. Coordinator of State Testing","Mr.","Anthony","Giovannetti","LEA Assessment IT Contact","","Steve","Middleton","School Safety Specialist",www.mcsssd.info,="3480200"
="80",MERCER,="7500","Pace Charter School of Hamilton",="900","","","","",,52 Lafayette Ave, ,Hamilton,NJ,="08610",52 Lafayette Ave,,,Hamilton,NJ,="08610",="",,"Mrs.","Donna","Torres",dtorres@pace.charter.k12.nj.us,School Business Administrator,Mrs.,Jill,Bond,"Supervisor of Special Education Services","Mr.","Joseph","Schick","Anti-Bullying Coordinator","Mrs.","Jill","Bond","Dist. Coordinator of State Testing","Mrs.","Jill","Bond","LEA Assessment IT Contact","Mr.","Debbie","Pontoriero","School Safety Specialist",https://www.pacecharter.com/pcs/.,="3400042"
="80",MERCER,="6025","Paul Robeson Charter School for the Humanities",="907","Ms.","Freya","Lund","Lead of Charter School (District Level)",flund@paulrobesoncs.org,643 Indiana Ave., ,Trenton,NJ,="08638-3821",643 Indiana Ave.,,,Trenton,NJ,="08638",="3821",609-394-7727 x31114,"Dr.","Brian","Falkowski",INFO@SBOFFICE.COM,School Business Administrator,Ms.,Ashanti,Waters,"Special Ed. Coordinator","Ms.","Regina","Bell","Anti-Bullying Coordinator","Ms.","Mary","Mooney","Dist. Coordinator of State Testing","","","","","Ms.","Simone","Rose","School Safety Specialist",www.paulrobesoncs.org,="3400723"
="80",MERCER,="7540","Princeton Charter School",="930","Mr.","Lawrence","Patton","Lead of Charter School (District Level)",lpatton@princetoncharter.org,100 Bunn Drive, ,Princeton,NJ,="08540-2821",100 Bunn Drive,,,Princeton,NJ,="08540",="2821",609-924-0575 x 2501,"Dr.","Brian","Falkowski",info@sboffice.com,School Business Administrator,Mrs.,Rachaele,Cianci,"Special Ed. Coordinator","Mrs.","Sue","Kushner","Anti-Bullying Coordinator","Mr.","Lawrence","Patton","Dist. Coordinator of State Testing","Mr.","Lawrence","Patton","LEA Assessment IT Contact","Mr.","Lawrence","Patton","School Safety Specialist",https://princetoncharter.org/,="3400043"
="21",MERCER,="4255","Princeton Public School District",="","Mr.","Michael","LaSusa","Superintendent",michaellasusa@princetonk12.org,25 Valley Road, ,Princeton,NJ,="08540",25 Valley Road,,,Princeton,NJ,="08540",="",609-806-4220,"Mr.","Andrew","Harris",andrewharris@princetonk12.org,B. A. / Board Secretary,Ms.,Margarita,Baldeo,"Director of Special Education","Mr.","John","McMichael","Anti-Bullying Coordinator","Mrs.","Lauren","Samara","Dist. Coordinator of State Testing","Mr.","Todd","MacDonald","LEA Assessment IT Contact","Dr.","Angela","Siso Stentz","School Safety Specialist",www.princetonk12.org,="3413410"
="21",MERCER,="5510","Robbinsville Public School District",="","Mr.","Patrick","Pizzo","Superintendent",pizzo.patrick@robbinsvilek12.gov,155 Robbinsville Edinburg Rd., ,Robbinsville,NJ,="08691",155 Robbinsville Edinburg Rd.,,,Robbinsville,NJ,="08691",="",609-632-0910 x1,"Mr.","Nick","Mackres",mackres.nick@robbinsvillek12.gov,Business Administrator,Ms.,Georgine,Johnson,"Director of Special Education","Ms.","Laurie","Rotondo","Anti-Bullying Coordinator","Mrs.","Kristy","DeFazio","Dist. Coordinator of State Testing","Mr.","John","Legere","LEA Assessment IT Contact","Ms.","Molly","Avery","School Safety Specialist",https://www.robbinsville.k12.nj.us/,="3417100"
="80",MERCER,="8140","The Village Charter School",="990","Dr.","Dana","Bedden","Lead of Charter School (District Level)",dbedden@villagecharter.org,101 Sullivan Way, ,Trenton,NJ,="08628",101 Sullivan Way,,,Trenton,NJ,="08628",="",609-695-0110 x 107,"Mr.","Glenn","Richardson",grichardson@villagecharter.org,School Business Administrator,Ms.,Theresa,Flim,"Director of Special Education","Ms.","Christine","Fallah","Anti-Bullying Coordinator","Mrs.","Tamara","Powell","Dist. Coordinator of State Testing","Mr.","Lou","Pizzigoni","LEA Assessment IT Contact","Mr.","Neil","Davis","School Safety Specialist",www.villagecharter.org,="3400046"
="80",MERCER,="7902","Thrive Charter School",="941","Dr.","Lauren","Brazil","Lead of Charter School (District Level)",lbrazil@thrivecharterschool.org,175 Leonard Avenue, ,Hamilton,NJ,="08610",175 Leonard Avenue,,,Hamilton,NJ,="08610",="",6095863705,"Mr.","Glenn","Richardson",grichardson@thrivecharterschool.org,Business Administrator,Mr.,Mike,Botti,"Special Ed. Coordinator","Ms.","Amy","Scarpulla","Anti-Bullying Coordinator","Mr.","Lee","Vodofsky","Dist. Coordinator of State Testing","Mr.","John","Kocsis","LEA Assessment IT Contact","","","","",www.thrivecharterschool.org,="3480368"
="21",MERCER,="5210","Trenton Public School District",="","Mr.","James","Earle","Chief School Administrator",jearle@trenton.k12.nj.us,108 North Clinton Avenue, ,Trenton,NJ,="08609",108 North Clinton Avenue,,,Trenton,NJ,="08609",="",609-656-5494,"Mrs.","Jayne","Howard",jhoward@trenton.k12.nj.us,B. A. / Board Secretary,Dr.,Abdel,Gutierrez,"Director of Special Education","Mr.","Terrance","Stokes","Anti-Bullying Coordinator","Mr.","Linda","Wyatt-Simpson","Dist. Coordinator of State Testing","","","","","Dr.","Channing","Conway","School Safety Specialist",http://www.trenton.k12.nj.us,="3416290"
="21",MERCER,="5715","West Windsor-Plainsboro Regional School District",="","Dr.","David","Aderhold","Superintendent",david.aderhold@wwprsd.org,321 Village Rd East, ,West Windsor,NJ,="08550",321 Village Rd East,,,West Windsor,NJ,="08550",="",609-716-5000 x5040,"","Christopher","Russo",christopher.russo@wwprsd.org,School Business Administrator,,Melissa,Levine,"Supervisor of Special Education Services","","Jessica","Smedley","Anti-Bullying Coordinator","","Melissa","Pearson","Dist. Coordinator of State Testing","","Peter","James","LEA Assessment IT Contact","","Christopher","Russo","School Safety Specialist",http://www.ww-p.org/,="3417700"
="23",MIDDLESEX,="0750","Carteret Public School District",="","Mrs.","Rosa","Diaz","Superintendent",rdiaz@carteretschools.org,599 Roosevelt Avenue, ,Carteret,NJ,="07008-2912",599 Roosevelt Avenue,,,Carteret,NJ,="07008",="2912",732-541-8960 x6001,"Mrs.","Carmela","Collazo",ccollazo@carteretschools.org,B. A. / Board Secretary,Ms.,Susan,Cherney,"Director of Special Education","Ms.","Veronica","Pitts","Anti-Bullying Coordinator","Mr.","Christian","Zimmer","Dist. Coordinator of State Testing","Mr.","Donald","DeKolf","LEA Assessment IT Contact","Mr.","Sean","Powers","School Safety Specialist",http://www.carteretschools.org,="3402820"
="23",MIDDLESEX,="0970","Cranbury Township School District",="","Dr.","Jennifer","Diszler","Chief School Administrator",jdiszler@cranburyschool.org,23 North Main Street, ,Cranbury,NJ,="08512",23 North Main Street,,,Cranbury,NJ,="08512",="",609-395-1700 X 1249,"Ms.","Karin","Weiner",kweiner@cranburyschool.org,B. A. / Board Secretary,Dr.,Ashley,Kipness,"Supervisor of Special Services","Dr.","Jennifer","Casazza","Anti-Bullying Coordinator","Mrs.","Shanna","Weber","Dist. Coordinator of State Testing","Mrs.","Heather","Christopher","LEA Assessment IT Contact","Dr.","Jennifer","Casazza","School Safety Specialist",www.cranburyschool.org,="3403540"
